_TYPE_;_FREQ_;bias1;msen1;leftcov1;rightcov1;power1;bias2;msen2;leftcov2;rightcov2;power2;width1;width2;MSPEN;rmsen1;rmsen2;rmspen;n;ncov;epv;method;truebeta1;truebeta2
0;220001;-0.008728415;0.244753988;0.9686;0.9792;0.8015;-0.003457169;0.1040270777;0.977;0.9736;0.5905;1.854189636;1.2489668558;;11.062413571;7.2120412399;;500;10;5;LXPMLE;1.3862943611;0.6931471806
0;10000;0.0157809451;0.2257353858;0.9761;0.9761;0.9906;0.009521579;0.1251023038;0.9765;0.9734;0.5466;1.7992102342;1.3262238256;5.9721235548;10.623920787;7.9089286185;2.4437928625;500;10;5;ML;2.0794415417;0.6931471806
0;10000;-0.001368479;0.2145294473;0.9717;0.9696;0.9921;-0.002997363;0.1181329015;0.9713;0.9666;0.5821;1.7086077071;1.2598765689;6.9533314047;10.356868428;7.6854701045;2.6369170265;500;10;5;Firth;2.0794415417;0.6931471806
0;10000;-0.001368174;0.2145296147;0.9717;0.9696;0.9921;-0.002997336;0.1181329589;0.9713;0.9666;0.5821;1.7086076987;1.2598765946;5.6346765693;10.356872469;7.6854719727;2.3737473685;500;10;5;FLAC;2.0794415417;0.6931471806
0;10000;-0.02521585;0.2135105907;0.9785;0.9727;0.9878;0.010754472;0.1202327999;0.9735;0.9745;0.5601;1.7850721098;1.3243960947;5.872406787;10.332245416;7.7534766349;2.4233049307;500;10;5;DatAug;2.0794415417;0.6931471806
0;220001;-0.006935625;0.2327048802;0.9745;0.9745;0.9857;-0.004625301;0.1227953933;0.9761;0.9715;0.5458;1.7872878132;1.3175385983;;10.786678825;7.8356682334;;500;10;5;LXPMLE;2.0794415417;0.6931471806
0;10000;0.0433278537;0.2461270174;0.9755;0.9747;0.9996;0.0121789638;0.1440979085;0.9819;0.9773;0.4795;1.8665061204;1.4370773963;8.1051987115;11.09339933;8.4881655421;2.8469630682;500;10;5;ML;2.7725887222;0.6931471806
0;10000;0.0026398507;0.2328813824;0.9692;0.9671;0.9997;-0.006693318;0.1347614005;0.9741;0.9699;0.521;1.7646934541;1.3575606423;9.2270514136;10.790768797;8.2085748013;3.0376061979;500;10;5;Firth;2.7725887222;0.6931471806
0;10000;0.0026404852;0.2328817119;0.9692;0.9671;0.9997;-0.006693211;0.1347615523;0.9741;0.9699;0.521;1.764693602;1.3575606592;7.6422247372;10.790776429;8.2085794246;2.7644574038;500;10;5;FLAC;2.7725887222;0.6931471806
0;10000;-0.01597669;0.2257983419;0.9795;0.9721;0.9996;0.0173000793;0.137120677;0.9752;0.9797;0.5089;1.8424487228;1.4335273136;7.9522805415;10.625402154;8.2801170584;2.8199788193;500;10;5;DatAug;2.7725887222;0.6931471806
0;220001;0.019621958;0.3777419891;0.9758;0.9713;0.9935;-0.001717772;0.1526981908;0.9791;0.9712;0.4803;1.8535743716;1.4263791657;;13.743034401;8.7377969423;;500;10;5;LXPMLE;2.7725887222;0.6931471806
0;10000;-12.89647529;279.07327811;0.9614;1;0.1818;0.0016454864;0.0441489886;0.9741;0.9758;0.9146;209750.76492;0.8112083227;4.7422084422;528.27386658;6.6444705269;2.1776612322;1000;10;10;ML;-2.772588722;0.6931471806
0;10000;0.5232078618;0.6935446462;0.9521;1;0.9072;-0.000354819;0.0431462637;0.9718;0.9728;0.9202;6.6255274614;0.7929097479;5.2033982326;26.335235829;6.5685815563;2.2810958403;1000;10;10;Firth;-2.772588722;0.6931471806
0;10000;0.5232115398;0.6935461321;0.9521;1;0.9072;-0.000354654;0.0431462894;0.9718;0.9728;0.9202;6.625526648;0.7929097462;4.6316691922;26.33526404;6.5685835181;2.1521313139;1000;10;10;FLAC;-2.772588722;0.6931471806
0;10000;0.067701524;0.6480782078;0.9794;1;0.9456;-0.00469194;0.0438984112;0.9751;0.9732;0.9074;6.9847428707;0.8124755824;4.7119851065;25.457380223;6.6255876091;2.1707107376;1000;10;10;DatAug;-2.772588722;0.6931471806
0;10000;-8.512047357;190.66115612;0.9595;1;0.2378;0.0017719675;0.044158045;0.975;0.9769;0.9154;4.0341620632;0.8129002067;4.6604288002;436.64763382;6.6451519943;2.1588026311;1000;10;10;ML;-2.079441542;0.6931471806
0;10000;0.196835565;0.5915436826;0.9532;1;0.7935;-0.000302575;0.0431452724;0.9725;0.9732;0.9185;3.4926333541;0.7945279215;5.1136737248;24.32167105;6.5685060995;2.2613433452;1000;10;10;Firth;-2.079441542;0.6931471806
0;10000;0.1968382705;0.5915421213;0.9532;1;0.7935;-0.000302409;0.0431452996;0.9725;0.9732;0.9185;3.4926332197;0.7945279265;4.5541663289;24.321638953;6.5685081712;2.1340492799;1000;10;10;FLAC;-2.079441542;0.6931471806
0;10000;-0.161400607;0.8787072032;0.9723;1;0.8501;-0.00396966;0.0438503326;0.9753;0.9739;0.9095;3.9002866187;0.8140092486;4.6288705529;29.642995855;6.6219583661;2.1514810138;1000;10;10;DatAug;-2.079441542;0.6931471806
0;10000;-3.559866657;80.923779722;0.9671;1;0.2309;-0.001871224;0.0435124485;0.976;0.9749;0.9111;2.9387442537;0.813293194;4.5892777011;284.47105252;6.596396627;2.1422599518;1000;10;10;ML;-1.386294361;0.6931471806
0;10000;0.0425737432;0.5280356088;0.9623;0.9986;0.5557;-0.003901245;0.0425166294;0.9737;0.9718;0.9167;2.7111274338;0.79484303;5.0494150415;22.979025411;6.5204776982;2.2470903501;1000;10;10;Firth;-1.386294361;0.6931471806
0;10000;0.0425755066;0.528034342;0.9623;0.9986;0.5557;-0.003901092;0.0425166513;0.9737;0.9718;0.9167;2.7111273172;0.7948430357;4.4884288863;22.978997846;6.5204793755;2.1185912504;1000;10;10;FLAC;-1.386294361;0.6931471806
0;10000;-0.188279396;0.8086135933;0.9769;0.9945;0.6273;-0.006726754;0.0432126257;0.9758;0.9724;0.9062;2.942170607;0.8143109543;4.5567151843;28.436131828;6.5736310897;2.1346463839;1000;10;10;DatAug;-1.386294361;0.6931471806
0;10000;-0.719251657;14.924029078;0.9703;0.9998;0.1175;0.0057913334;0.0426658943;0.9745;0.9752;0.9241;2.189802732;0.8008148147;4.826360271;122.16394345;6.5319135266;2.1968978745;1000;10;10;ML;-0.693147181;0.6931471806
0;10000;0.000564197;0.3570573088;0.9667;0.9846;0.2248;0.0036547929;0.0417105614;0.972;0.9712;0.9282;2.0865573488;0.7832533504;5.3058298777;18.895960118;6.4583714232;2.3034387072;1000;10;10;Firth;-0.693147181;0.6931471806
0;10000;0.0005653589;0.3570568082;0.9667;0.9846;0.2248;0.0036548971;0.0417105763;0.972;0.9712;0.9282;2.0865573299;0.7832533582;4.7282805921;18.895946873;6.4583725766;2.1744609889;1000;10;10;FLAC;-0.693147181;0.6931471806
0;10000;-0.119598813;0.4700693374;0.9782;0.971;0.2738;0.0020697044;0.0422624917;0.9745;0.9727;0.9199;2.203575883;0.8017380923;4.7909977064;21.681082478;6.5009608256;2.1888347828;1000;10;10;DatAug;-0.693147181;0.6931471806
0;10000;-0.09481474;1.1342810932;0.9735;0.991;0.0355;-0.002253608;0.0452408291;0.9777;0.9737;0.9013;1.7707508711;0.8285108431;4.4997298275;33.679089851;6.7261303193;2.1212566623;1000;10;10;ML;0;0.6931471806
0;10000;0.0080895391;0.2140284659;0.9699;0.9803;0.0498;-0.00466542;0.0442229849;0.9751;0.9705;0.9073;1.7083113729;0.8094332989;4.9594654848;14.629711751;6.6500364569;2.2269857397;1000;10;10;Firth;0;0.6931471806
0;10000;0.008090044;0.2140281823;0.9699;0.9803;0.0498;-0.00466532;0.0442229972;0.9751;0.9705;0.9073;1.7083113795;0.8094333031;4.4066018277;14.629702056;6.6500373871;2.0991907554;1000;10;10;FLAC;0;0.6931471806
0;10000;-0.057525318;0.2414294291;0.9798;0.9726;0.0476;-0.005152309;0.0447508158;0.9773;0.9722;0.8973;1.7786130915;0.8291367861;4.4667849931;15.537999521;6.6896050527;2.1134769914;1000;10;10;DatAug;0;0.6931471806
0;10000;-0.026403847;0.1485782919;0.974;0.9811;0.4638;-0.004653446;0.0466284327;0.9763;0.974;0.8929;1.4481461346;0.8389323718;4.6591330857;12.18926954;6.8285014973;2.15850251;1000;10;10;ML;0.6931471806;0.6931471806
0;10000;0.0003816944;0.1386950046;0.9715;0.9764;0.4812;-0.007493052;0.045597405;0.9744;0.9698;0.8991;1.4082732521;0.8195333409;5.1527816446;11.776884334;6.7525850594;2.2699739304;1000;10;10;Firth;0.6931471806;0.6931471806
0;10000;0.0003819222;0.1386950128;0.9715;0.9764;0.4812;-0.007492963;0.0455974135;0.9744;0.9698;0.8991;1.4082732517;0.8195333532;4.5683699738;11.77688468;6.7525856876;2.1373745516;1000;10;10;FLAC;0.6931471806;0.6931471806
0;10000;-0.034725909;0.1454002945;0.9773;0.9722;0.4342;-0.006445222;0.0460558003;0.9755;0.973;0.891;1.4500458783;0.8393429713;4.6254474971;12.058204446;6.7864423856;2.1506853552;1000;10;10;DatAug;0.6931471806;0.6931471806
0;10000;-0.011513724;0.1121091554;0.9734;0.9757;0.9796;-0.001242592;0.050218057;0.9751;0.9731;0.8796;1.2761396007;0.865088903;5.2847259122;10.588161096;7.0864699975;2.2988531732;1000;10;10;ML;1.3862943611;0.6931471806
0;10000;-0.005362738;0.1087791159;0.9708;0.9721;0.9812;-0.005007384;0.0490833312;0.9716;0.9697;0.8884;1.2439533798;0.8444275274;5.8312931179;10.429722715;7.0059497032;2.414807056;1000;10;10;Firth;1.3862943611;0.6931471806
0;10000;-0.005362496;0.1087791587;0.9708;0.9721;0.9812;-0.005007299;0.0490833453;0.9716;0.9697;0.8884;1.2439533873;0.8444275388;5.1736886627;10.429724767;7.0059507054;2.2745743915;1000;10;10;FLAC;1.3862943611;0.6931471806
0;10000;-0.025024057;0.1103072672;0.9759;0.9704;0.9752;-0.002006854;0.0494543697;0.9731;0.9734;0.8805;1.2741378566;0.8652406302;5.2418809784;10.502726657;7.032380085;2.2895154462;1000;10;10;DatAug;1.3862943611;0.6931471806
0;10000;0.0014641994;0.0980490993;0.9785;0.9737;0.9999;0.0030749485;0.0547204558;0.9777;0.9761;0.8529;1.2205163444;0.9115344325;6.7690023532;9.9019745141;7.397327612;2.6017306458;1000;10;10;ML;2.0794415417;0.6931471806
0;10000;-0.004039947;0.0962169544;0.9762;0.9708;0.9999;-0.002439747;0.0533590368;0.9756;0.9724;0.8638;1.1892512316;0.8889939126;7.4042050612;9.8090241293;7.3047270159;2.7210668976;1000;10;10;Firth;2.0794415417;0.6931471806
0;10000;-0.004039603;0.0962170406;0.9762;0.9708;0.9999;-0.002439642;0.0533590833;0.9756;0.9724;0.8638;1.1892512541;0.888993927;6.5912013186;9.8090285262;7.3047302035;2.5673335036;1000;10;10;FLAC;2.0794415417;0.6931471806
0;10000;-0.017365118;0.0958329826;0.98;0.9711;0.9999;0.0033479692;0.0536232327;0.9764;0.977;0.8577;1.2160715681;0.91133635;6.7050605536;9.7894321911;7.3227885863;2.5894131678;1000;10;10;DatAug;2.0794415417;0.6931471806
0;10000;0.0150479654;0.1058825066;0.9743;0.9764;1;0.0057514609;0.065382982;0.978;0.9752;0.8019;1.2563083261;0.9839607989;9.8267639696;10.289922573;8.0859744006;3.1347669721;1000;10;10;ML;2.7725887222;0.6931471806
0;10000;0.0003689192;0.103842883;0.972;0.9718;1;-0.002830296;0.0635824581;0.9748;0.9714;0.8148;1.2223248379;0.9572900505;10.663045222;10.190332823;7.9738609255;3.2654318584;1000;10;10;Firth;2.7725887222;0.6931471806
0;10000;0.0003696645;0.1038430478;0.972;0.9718;1;-0.002830049;0.0635825753;0.9748;0.9714;0.8148;1.2223248729;0.9572900871;9.5276624959;10.190340908;7.973868279;3.0866911889;1000;10;10;FLAC;2.7725887222;0.6931471806
0;10000;-0.012317657;0.1020679314;0.9767;0.9735;1;0.0075449358;0.0637181616;0.9741;0.9777;0.8131;1.2493546544;0.983094266;9.7178801422;10.102867482;7.9823656651;3.1173514627;1000;10;10;DatAug;2.7725887222;0.6931471806
